text,label,domain,source,dataset,text_lemma,neutral,disgust,anger,surprise,sadness,fear,joy,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,urg_score,auth_score
"india will see a spike in coronavirus cases after march 27, 2020",misinformation,covid,cdl,covid_19_rumor,india spike coronavirus case march 27 2020,0.7120645046234131,0.0081827491521835,0.031742189079523,0.0966547057032585,0.0808694288134574,0.0657160431146621,0.0047704367898404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
"the baby after being born, said every indian should apply turmeric paste on the toe nail of their right foot to end the coronavirus outbreak",misinformation,covid,cdl,covid_19_rumor,baby bear say indian apply turmeric paste toe nail right foot end coronavirus outbreak,0.476131409406662,0.1219518408179283,0.1062473878264427,0.0147052546963095,0.043536752462387,0.2308210581541061,0.0066062449477612,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
"a baby was born at a village with anencephaly - a serious birth defect - in which a baby is born without parts of the brain and skull, because of coronavirus",misinformation,covid,cdl,covid_19_rumor,baby bear village anencephaly birth defect baby bear part brain skull coronavirus,0.0976679027080535,0.0503781624138355,0.0098254429176449,0.1444548219442367,0.367170125246048,0.1791654676198959,0.151338055729866,0.113,0.887,0.0,-0.4019,0.9,0.0,0.4,1,0,1,0.0,0.9,0.0
a chinese intelligence officer has leaked details on how the coronavirus outbreak is supposedly caused by a bioweapon,misinformation,covid,cdl,covid_19_rumor,chinese intelligence officer leak detail coronavirus outbreak supposedly cause bioweapon,0.593608021736145,0.009286968037486,0.0455254204571247,0.2587449550628662,0.0219848472625017,0.0484345406293869,0.0224152784794569,0.107,0.748,0.145,0.2023,0.6,0.2,0.7,1,1,1,0.2857138775516035,0.6,0.2
"a chinese intelligence officer who claims to reveal the true origins of the current coronavirus pandemic. according to the officer, the novel coronavirus is not a virus at all but a bioweapon that was leaked when a chinese ""traitor"" tried to sell it to the united states",misinformation,covid,cdl,covid_19_rumor,chinese intelligence officer claim reveal true origin current coronavirus pandemic accord officer novel coronavirus virus bioweapon leak chinese traitor try sell united states,0.6993581652641296,0.0125999273732304,0.0425968766212463,0.1440677940845489,0.0130846332758665,0.0273522157222032,0.0609404183924198,0.054,0.774,0.171,0.6542,0.2,1.0,0.8,1,1,1,1.249998437501953,0.2,1.0
home ministry in india said posting anything related to coronavirus on social media has been declared a punishable offence by the government,misinformation,covid,cdl,covid_19_rumor,home ministry india say post relate coronavirus social medium declare punishable offence government,0.0247736666351556,0.3470849096775055,0.4345995783805847,0.0021500024013221,0.0458214022219181,0.1435884833335876,0.0019818446598947,0.203,0.797,0.0,-0.6249,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
"red alert: these areas have been blacklisted 1. nal bazar 2. mohd ali road 3. bhindi bazar 4. dongri 5. madanpura 6. kala pani 7. saat rasta ! the blacklisted areas are beyond police control so the police has called in the military. now the military will keep a strict vigil on these areas and can use baton and rubber bullets to bring things under control. so, please stop venturing out of your houses immediately. share this with everyone",misinformation,covid,cdl,covid_19_rumor,red alert area blacklist 1 nal bazar 2 mohd ali road 3 bhindi bazar 4 dongri 5 madanpura 6 kala pani 7 saat rasta blacklisted area police control police call military military strict vigil area use baton rubber bullet bring thing control stop venture house immediately share,0.2981984615325928,0.0068262992426753,0.2381849288940429,0.015121535398066,0.1330096125602722,0.3034246563911438,0.0052344948053359,0.026,0.891,0.083,0.5848,1.0,0.0,0.3,1,0,1,0.0,1.0,0.0
"police in spain were roughing up civilians to enforce a lockdown due to the coronavirus, with brute force. a caption reads 'this is lockdown in spain. you guys in india are lucky...u just get caned'",misinformation,covid,cdl,covid_19_rumor,police spain rough civilian enforce lockdown coronavirus brute force caption read lockdown spain guy india lucky u can,0.1642797589302063,0.0030735323671251,0.1591381430625915,0.0383362956345081,0.01521189045161,0.6103252172470093,0.0096351010724902,0.0,1.0,0.0,0.0,0.4,0.2,0.8,1,1,1,0.2499996875003906,0.4,0.2
the bombay high court (hc) has ordered an extension of the ongoing lockdown in the state till april 30,misinformation,covid,cdl,covid_19_rumor,bombay high court hc order extension ongoing lockdown state till april 30,0.0487084649503231,0.0038897895719856,0.1760650128126144,0.0183453857898712,0.0983029603958129,0.6385088562965393,0.0161794852465391,0.0,1.0,0.0,0.0,0.3,0.0,0.2,1,0,1,0.0,0.3,0.0
prime minister narendra modi has announced a week-long internet shut down in india,misinformation,covid,cdl,covid_19_rumor,prime minister narendra modi announce week long internet shut india,0.0602332539856433,0.0055495165288448,0.0168032012879848,0.0330293998122215,0.8757679462432861,0.0061922050081193,0.0024244445376098,0.0,1.0,0.0,0.0,0.8,0.0,0.0,1,0,0,0.0,0.8,0.0
"prime minister narendra modi announced to shut down internet services for 1 week, to avoid panic in public through social media",misinformation,covid,cdl,covid_19_rumor,prime minister narendra modi announce shut internet service 1 week avoid panic public social medium,0.0024264690000563,0.0003158511244691,0.0013987248530611,0.0027363982517272,0.0023665186017751,0.9895184636116028,0.0012375970836728,0.224,0.776,0.0,-0.6705,0.6,0.1,0.3,1,1,1,0.3333322222259259,0.6,0.1
amit shah tests positive for coronavirus,misinformation,covid,cdl,covid_19_rumor,amit shah test positive coronavirus,0.5729326009750366,0.0258774776011705,0.0105226561427116,0.2547309696674347,0.0618417114019393,0.0343113169074058,0.0397832505404949,0.0,0.581,0.419,0.5574,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
home minister amit shah has tested positive for the novel coronavirus after recently visiting italy,misinformation,covid,cdl,covid_19_rumor,home minister amit shah test positive novel coronavirus recently visit italy,0.5154083967208862,0.1023110300302505,0.023704495280981,0.0418155193328857,0.0983475297689437,0.1800201535224914,0.0383929014205932,0.0,0.688,0.312,0.7096,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
"home minister amit shah has contracted coronavirus. last week he had visited italy, and did not get tested after coming back causing further infection",misinformation,covid,cdl,covid_19_rumor,home minister amit shah contract coronavirus week visit italy test come cause infection,0.1064134240150451,0.0218838993459939,0.0069605209864676,0.0154335349798202,0.8211022615432739,0.0253991205245256,0.0028072521090507,0.0,1.0,0.0,0.0,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
prince charles infected with coronavirus after meeting singer kanika kapoor,misinformation,covid,cdl,covid_19_rumor,prince charles infect coronavirus meet singer kanika kapoor,0.8271793723106384,0.0216115433722734,0.0179865937680006,0.0475103370845317,0.0277479533106088,0.0119588803499937,0.0460052713751792,0.262,0.738,0.0,-0.4939,0.1,0.0,0.4,1,0,1,0.0,0.1,0.0
chinese authorities said patient zero of the coronavirus had sex with bats,misinformation,covid,cdl,covid_19_rumor,chinese authority say patient zero coronavirus sex bat,0.8651292324066162,0.0475263036787509,0.0125560890883207,0.0081079415977001,0.0333198904991149,0.0233789477497339,0.0099815782159566,0.0,1.0,0.0,0.0,0.0,0.1,0.4,0,1,1,0.2499993750015625,0.0,0.1
chinese authorities identified a 24-year old man yin dao tang from hubei province as the first case of the novel coronavirus that emerged on november 17,misinformation,covid,cdl,covid_19_rumor,chinese authority identify 24 year old man yin dao tang hubei province case novel coronavirus emerge november 17,0.7583211064338684,0.0089034903794527,0.0123844528570771,0.1330259889364242,0.0126275345683097,0.0558452382683754,0.0188921689987182,0.0,0.916,0.084,0.3182,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
"a netflix show, south korean drama my secret terrius had predicted the covid-19 outbreak",misinformation,covid,cdl,covid_19_rumor,netflix south korean drama secret terrius predict covid-19 outbreak,0.2658113837242126,0.001606395933777,0.0806928575038909,0.3434638977050781,0.0364458076655864,0.0734443441033363,0.1985353082418441,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
"great news! carona virus vaccine ready. able to cure patient within 3 hours after injection. hats off to us scientists. right now trump announced that roche medical company will launch the vaccine next sunday, and millions of doses are ready from it !!",misinformation,covid,cdl,covid_19_rumor,great news carona virus vaccine ready able cure patient 3 hour injection hat scientist right trump announce roche medical company launch vaccine sunday million dos ready,0.0645827576518058,0.0006475580739788,0.003766865003854,0.1473951786756515,0.0077082142233848,0.0011971459025517,0.7747023105621338,0.0,0.8,0.2,0.8743,0.9,0.2,0.4,1,1,1,0.499998750003125,0.9,0.2
bodies packed in body bags are being dumped in mass graves in italy and spain,misinformation,covid,cdl,covid_19_rumor,body pack body bag dump mass graf italy spain,0.0215704459697008,0.8624159693717957,0.0469829626381397,0.0030659800395369,0.0548680983483791,0.0096661979332566,0.0014303292846307,0.274,0.726,0.0,-0.5994,0.8,0.0,0.0,1,0,0,0.0,0.8,0.0
"in italy, mass graves being dug for victims of a virus plaguing the city",misinformation,covid,cdl,covid_19_rumor,italy mass graf dig victim virus plague city,0.0153855569660663,0.6291036009788513,0.2045750916004181,0.0130841378122568,0.0942079871892929,0.0391100533306598,0.0045336703769862,0.273,0.727,0.0,-0.5423,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"a photo of a herd of deer lounging in the middle of the road in japan's nara region is being shared with the claim that it is from ooty-coimbatore road in tamil nadu after the nationwide lockdown came in effect to halt the spread of the deadly coronavirus. the image is being shared with the caption, ""the ooty-coimbatore road, now reclaimed by its original owners.""",misinformation,covid,cdl,covid_19_rumor,photo herd deer lounge middle road japan nara region share claim ooty coimbatore road tamil nadu nationwide lockdown come effect halt spread deadly coronavirus image share caption ooty coimbatore road reclaim original owner,0.7216107845306396,0.0179487504065036,0.0212769992649555,0.0165043529123067,0.0088454624637961,0.1138300225138664,0.0999836474657058,0.0,0.897,0.103,0.7269,0.2,0.1,0.3,1,1,1,0.3333322222259259,0.2,0.1
"voice in chinese mandarin translated!!! this is a restaurant in china,human now start to eat human babies, there are two restaurants serving human baby soup, this is a 5 to 6 month old baby",misinformation,covid,cdl,covid_19_rumor,voice chinese mandarin translate restaurant china human start eat human baby restaurant serve human baby soup 5 6 month old baby,0.0979489162564277,0.0036707224790006,0.0086170835420489,0.8334789276123047,0.0070728138089179,0.0025155132170766,0.0466960221529006,0.0,1.0,0.0,0.0,0.8,0.0,0.9,1,0,1,0.0,0.8,0.0
home minister amit shah visited a hospital to check on coronavirus infected patients and support the doctors,misinformation,covid,cdl,covid_19_rumor,home minister amit shah visit hospital check coronavirus infect patient support doctor,0.5224704742431641,0.1469080001115799,0.0188247188925743,0.0381846204400062,0.0928111895918846,0.1143076941370964,0.066493347287178,0.153,0.718,0.129,-0.128,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
"an advance hospital with the capacity of 1,000 beds has been built by the indian army in barmer, rajasthan to tackle the coronavirus outbreak in the country",misinformation,covid,cdl,covid_19_rumor,"advance hospital capacity 1,000 bed build indian army barmer rajasthan tackle coronavirus outbreak country",0.4797748923301697,0.0045389831066131,0.0378404222428798,0.1661656498908996,0.0254320725798606,0.1930617988109588,0.0931862294673919,0.0,1.0,0.0,0.0,0.8,0.0,0.0,1,0,0,0.0,0.8,0.0
a us soldier wipe his saliva on a subway train in wuhan,misinformation,covid,cdl,covid_19_rumor,soldier wipe saliva subway train wuhan,0.0106052998453378,0.963434875011444,0.013970049098134,0.0022143197711557,0.0036421613767743,0.0055128820240497,0.0006203834782354,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"indian army has constructed a perfect hospital in barmer, rajasthan, with the capacity of 1000 beds in only two days. it has an intensive care unit department with 100 ventilators and equipped with everything required to treat 1000 coronavirus patients",misinformation,covid,cdl,covid_19_rumor,indian army construct perfect hospital barmer rajasthan capacity 1000 bed day intensive care unit department 100 ventilator equip require treat 1000 coronavirus patient,0.7351217269897461,0.0029409551061689,0.0092249773442745,0.1865149885416031,0.0182745475322008,0.0130247827619314,0.0348979793488979,0.0,0.794,0.206,0.8625,0.9,0.1,0.3,1,1,1,0.3333322222259259,0.9,0.1
indianarmy has established 1000 bed quarantine facility in barmer,misinformation,covid,cdl,covid_19_rumor,indianarmy establish 1000 bed quarantine facility barmer,0.8314046263694763,0.0073258904740214,0.0117319589480757,0.0404753647744655,0.0338983424007892,0.0665835738182067,0.0085802692919969,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
"dates & timings for distributions of : (1) milk - from morning 6 a.m to 8 a.m.(daily) (2) news papers - upto 7 a.m (daily) (3) vegetables, kirana & medical shops : from morning 8 a.m. to 11 a.m. ( on 24/26/28 & 30 march only) by order of mumbai police commissioner",misinformation,covid,cdl,covid_19_rumor,date timing distribution 1 milk morning 6 a.m 8 a.m.(daily 2 news paper upto 7 a.m daily 3 vegetable kirana medical shop morning 8 a.m. 11 a.m. 24/26/28 30 march order mumbai police commissioner,0.6042681932449341,0.0017341630300506,0.0127536049112677,0.2553727626800537,0.0305638182908296,0.0055760266259312,0.0897314622998237,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"a video of police apprehending a man threatening people with a gun in brazil's sao paolo area, is viral with claims that it is from italy, where the police is coming down heavily on people who are venturing out during the lockdown",misinformation,covid,cdl,covid_19_rumor,video police apprehend man threaten people gun brazil sao paolo area viral claim italy police come heavily people venture lockdown,0.0014797219773754,0.0013668092433363,0.0679483786225318,0.0039908071048557,0.0013522942317649,0.9205853939056396,0.003276566741988,0.127,0.873,0.0,-0.7003,0.3,0.0,0.7,1,0,1,0.0,0.3,0.0
breaking news: russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak. vladimir putin released around 500 lions to make people stay indoors,misinformation,covid,cdl,covid_19_rumor,break news russia unleash 500 lion street ensure people stay indoor pandemic outbreak vladimir putin release 500 lion people stay indoor,0.2094442248344421,0.0023634720128029,0.0470591187477111,0.372407466173172,0.1384093910455703,0.1818873733282089,0.048429001122713,0.0,0.925,0.075,0.3818,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
